prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
P01,1618033,B1_neg,B1_neg_high,B1,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_neg_high_00001_.png,0.0,P01_s1618033_B1_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_high_00001_.png,1024,1280,56.9397,11.3002,77.46,0.0609,#958776,3.4632,1.1803,50.24,0.3038,#0f0c0a,0.9482,81.8456,7.3242,6,0.3259,54.2624,2.5397,0.8444,68.84,0.2879,#0b0907,23.3705,26.921,29.24,0.0379,#5c2825,47.1027,39.275,36.97,0.0308,#a9594a,55.4121,15.963,255.52,0.0208,#6d889f,62.0869,55.1068,48.89,0.0259,#e17a4e,84.3853,31.2295,80.19,0.0146,#f1cd99
P01,1618033,B1_neg,B1_neg_low,B1,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_neg_low_00001_.png,1.0,P01_s1618033_B1_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_low_00001_.png,1024,1280,69.6537,49.3291,60.02,0.0334,#e8975d,2.8244,0.9441,32.47,0.3494,#0d0a09,0.9839,82.7489,15.6824,5,0.4017,48.8838,1.8855,0.568,44.26,0.3149,#080706,41.9211,7.2455,263.05,0.0868,#5b646f,47.4492,24.9119,38.12,0.0387,#986458,48.1292,13.4546,64.57,0.0582,#846e5e,54.1552,49.4518,43.87,0.0272,#c66648,84.6344,35.1894,79.33,0.0119,#f6cd92
P01,1618033,B1_neg,B1_neg_mid,B1,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_neg_mid_00001_.png,2.0,P01_s1618033_B1_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_mid_00001_.png,1024,1280,58.0587,51.7311,45.72,0.0354,#d4704c,3.0956,1.0508,47.07,0.3371,#0e0b09,0.9795,83.7877,6.5576,6,0.3885,48.8897,2.2882,0.818,59.04,0.3147,#0a0807,28.883,25.3525,25.72,0.0479,#693534,47.5182,20.0434,56.97,0.0738,#8c6955,53.6638,20.3741,258.55,0.0154,#6284a2,70.7339,49.7077,60.69,0.0135,#eb9b5f,86.0759,35.1675,81.85,0.0132,#f7d296
P01,1618033,B1_pos,B1_pos_high,B1,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_pos_high_00001_.png,3.0,P01_s1618033_B1_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_high_00001_.png,1024,1280,59.3794,9.1074,69.79,0.0628,#9b8d80,3.0362,1.3023,8.59,0.3301,#0e0a0b,0.9533,80.8945,11.487,5,0.3875,53.5728,1.8119,0.76,356.26,0.3078,#090607,38.6374,30.4368,29.65,0.0395,#894944,41.1566,15.115,46.85,0.0797,#785b50,50.587,54.3328,39.7,0.0322,#c4573f,65.8364,52.3332,59.04,0.0228,#e08c50,82.7065,20.1437,82.5,0.0178,#e1cba9
P01,1618033,B1_pos,B1_pos_low,B1,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_pos_low_00001_.png,4.0,P01_s1618033_B1_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_low_00001_.png,1024,1280,69.1491,45.9981,61.27,0.0352,#e29860,2.8649,0.923,7.48,0.3705,#0d0a0a,0.9806,80.6772,12.2396,6,0.3962,45.8864,1.7596,0.5328,358.42,0.3328,#080606,41.3654,28.9469,34.77,0.0348,#8d5148,51.0808,15.7149,56.29,0.0634,#907464,56.702,46.4192,45.9,0.022,#c97050,66.0298,10.2207,85.77,0.033,#a99f8e,82.4368,34.9138,79.95,0.0127,#eec78d
P01,1618033,B1_pos,B1_pos_mid,B1,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B1_pos_mid_00001_.png,5.0,P01_s1618033_B1_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_mid_00001_.png,1024,1280,66.5122,10.8104,82.73,0.0495,#aca08f,3.1304,1.1412,5.35,0.338,#0e0a0b,0.9686,82.6914,7.4709,6,0.4617,50.3344,2.183,0.7727,354.72,0.3174,#0a0708,32.0874,11.7893,34.32,0.1443,#5e4641,39.0814,26.0575,35.04,0.047,#834e45,55.1907,51.1071,42.17,0.025,#cd674b,71.3344,46.4448,64.97,0.0259,#e6a062,84.8745,21.8545,83.85,0.0131,#e8d1ab
P01,P01_s1618033_B2_neg_high_00001_,,B2_neg_high,B2,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_neg_high_00001_.png,,P01_s1618033_B2_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B2_neg_high_00001_.png,1024,1280,74.2076,42.0445,67.92,0.0306,#e7aa6f,2.4522,0.8051,0.37,0.2754,#0b0809,0.9908,81.9612,10.2683,5,0.3416,46.4154,2.2881,0.7321,359.42,0.2708,#0a0808,34.9689,23.5664,30.66,0.033,#764540,39.4653,10.3124,48.93,0.0708,#6d5951,46.3822,44.9818,36.49,0.0245,#ae5343,62.3434,47.1475,53.8,0.0264,#d58254,84.2494,35.3759,81.15,0.0097,#f3cd90
P01,P01_s1618033_B2_neg_low_00001_,,B2_neg_low,B2,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_neg_low_00001_.png,,P01_s1618033_B2_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B2_neg_low_00001_.png,1024,1280,68.9089,46.2532,59.95,0.0345,#e39760,2.9251,0.9658,6.27,0.3667,#0d0a0a,0.9817,82.6905,13.788,5,0.398,44.3137,2.0202,0.6263,357.73,0.3378,#090707,36.8535,30.1573,29.39,0.0288,#834540,48.2423,21.9694,36.13,0.0324,#96675e,48.7635,12.348,65.83,0.0602,#847061,53.9181,44.9399,42.53,0.0287,#c1684e,84.7107,36.0991,80.72,0.0117,#f5ce90
P01,P01_s1618033_B2_neg_mid_00001_,,B2_neg_mid,B2,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_neg_mid_00001_.png,,P01_s1618033_B2_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B2_neg_mid_00001_.png,1024,1280,72.4582,42.9479,64.81,0.0307,#e6a46b,3.475,1.1386,357.89,0.3288,#0f0c0d,0.9814,83.7581,11.5377,5,0.3627,40.956,2.2912,0.7341,344.43,0.2933,#0a0809,36.0765,23.5905,30.14,0.0376,#794843,46.3581,40.7859,34.76,0.0247,#aa5549,48.1986,14.6373,51.29,0.0694,#896c60,59.9898,41.6901,48.18,0.0292,#cc7c5b,86.0493,31.9225,82.25,0.0088,#f4d39c
P01,P01_s1618033_B2_pos_high_00001_,,B2_pos_high,B2,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_pos_high_00001_.png,,P01_s1618033_B2_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B2_pos_high_00001_.png,1024,1280,59.8309,49.8608,49.63,0.0419,#d4784f,2.6037,1.0752,30.22,0.3113,#0c0908,0.9763,88.104,11.995,5,0.3628,43.8478,2.4246,0.9195,29.18,0.3113,#0b0808,37.6884,26.5767,32.44,0.0515,#814a43,46.5355,19.3698,262.42,0.0202,#54718e,48.0761,43.9445,38.07,0.0266,#b15846,74.1279,44.7672,67.52,0.0176,#eaa96b,90.5286,22.8198,90.33,0.0064,#f5e2b8
P01,P01_s1618033_B2_pos_low_00001_,,B2_pos_low,B2,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_pos_low_00001_.png,,P01_s1618033_B2_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B2_pos_low_00001_.png,1024,1280,70.7657,47.2101,62.26,0.0301,#e79c62,2.7057,0.9431,17.12,0.3652,#0c0909,0.9827,82.7574,13.964,5,0.4402,47.765,1.8984,0.5217,6.91,0.335,#080707,39.1156,7.9819,266.97,0.1052,#545d69,48.4186,24.5281,38.36,0.0416,#9a665a,49.1044,14.484,66.24,0.0536,#87715f,55.9112,48.2867,45.52,0.0244,#c96d4c,84.6558,31.0534,82.64,0.0091,#efcf99
P01,P01_s1618033_B2_pos_mid_00001_,,B2_pos_mid,B2,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B2_pos_mid_00001_.png,,P01_s1618033_B2_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B2_pos_mid_00001_.png,1024,1280,60.7128,51.4471,50.3,0.0398,#d87a4e,3.2875,1.1416,21.15,0.342,#0f0b0b,0.9743,88.8849,8.8725,6,0.4703,43.9774,2.5798,0.6997,12.36,0.3239,#0b0909,30.9859,13.1442,43.23,0.1464,#5c433b,38.6109,25.1602,25.72,0.0483,#824c4a,48.3332,41.487,37.95,0.0285,#af5b49,76.3789,44.6772,70.18,0.019,#eeb06f,91.4647,14.167,94.83,0.0041,#f0e6cc
P01,P01_s1618033_B3_neg_high_00001_,,B3_neg_high,B3,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_neg_high_00001_.png,,P01_s1618033_B3_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B3_neg_high_00001_.png,1024,1280,72.2265,46.3734,66.07,0.0309,#e7a364,2.7908,0.9644,29.94,0.3444,#0d0909,0.9831,83.3548,13.9322,4,0.3792,53.9052,2.1529,0.5743,22.05,0.3243,#090707,37.3308,22.7446,34.04,0.0549,#7a4c44,48.7827,14.1245,66.99,0.0498,#85705e,52.245,33.3883,41.98,0.0284,#af6b58,54.2765,54.4796,43.31,0.027,#cd6343,85.5077,36.7475,83.1,0.0129,#f5d191
P01,P01_s1618033_B3_neg_low_00001_,,B3_neg_low,B3,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_neg_low_00001_.png,,P01_s1618033_B3_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B3_neg_low_00001_.png,1024,1280,62.8338,10.8049,84.86,0.0533,#a29785,2.6985,0.8136,25.89,0.3628,#0c0909,0.959,85.7611,12.2794,5,0.3956,49.688,1.8786,0.4524,21.71,0.3418,#080706,40.4818,27.6114,35.08,0.0427,#895047,48.1677,16.956,60.31,0.0537,#896d5a,51.1304,44.0748,42.68,0.0312,#b86248,68.9432,50.1404,61.35,0.0224,#e59659,87.6396,31.2484,86.45,0.008,#f5d9a1
P01,P01_s1618033_B3_neg_mid_00001_,,B3_neg_mid,B3,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_neg_mid_00001_.png,,P01_s1618033_B3_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B3_neg_mid_00001_.png,1024,1280,70.7244,13.2014,89.67,0.0363,#b7ac95,2.8911,0.8979,26.83,0.3592,#0d0a0a,0.9775,84.0842,12.8433,5,0.3834,53.4237,2.001,0.4893,24.79,0.3311,#090707,41.2232,26.7495,32.93,0.0499,#8a524a,50.1346,44.0292,41.57,0.0285,#b65f47,51.2076,14.7611,67.65,0.0523,#8c7663,66.2364,53.9129,56.63,0.0234,#e58a51,86.0852,34.2671,83.24,0.0084,#f5d397
P01,P01_s1618033_B3_pos_high_00001_,,B3_pos_high,B3,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_pos_high_00001_.png,,P01_s1618033_B3_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B3_pos_high_00001_.png,1024,1280,68.6543,11.7909,78.34,0.0463,#b4a593,2.1166,0.8806,14.32,0.3839,#0a0707,0.9702,86.641,8.6866,5,0.5166,46.4451,1.4849,0.5754,7.8,0.3707,#070505,32.2042,13.4828,37.35,0.1459,#60453f,36.2171,28.3203,28.97,0.0329,#7f4540,49.8518,47.0205,40.29,0.0311,#b95b45,68.4991,44.8824,60.54,0.0348,#e09661,88.1259,19.3481,88.04,0.0103,#eddbb9
P01,P01_s1618033_B3_pos_low_00001_,,B3_pos_low,B3,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_pos_low_00001_.png,,P01_s1618033_B3_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B3_pos_low_00001_.png,1024,1280,72.4451,43.4288,65.07,0.0322,#e6a46a,2.6295,1.0029,8.82,0.3541,#0c0909,0.9817,85.7793,15.5226,4,0.3845,44.8751,1.6676,0.5834,1.58,0.3222,#080606,43.7836,45.2558,34.35,0.0187,#a84b3f,46.5454,24.3364,39.95,0.0413,#946255,49.1741,13.5662,60.88,0.0622,#877061,59.488,45.4585,50.44,0.0263,#ce7a53,87.4469,28.8696,85.91,0.0086,#f3d8a5
P01,P01_s1618033_B3_pos_mid_00001_,,B3_pos_mid,B3,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B3_pos_mid_00001_.png,,P01_s1618033_B3_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B3_pos_mid_00001_.png,1024,1280,58.3567,10.0428,71.1,0.0616,#998a7c,2.5115,0.9976,3.93,0.3453,#0c0809,0.9449,83.2321,5.4558,6,0.4341,45.2572,1.5948,0.5998,350.85,0.325,#070506,27.2439,12.0385,34.21,0.1091,#533b36,36.931,29.5243,29.26,0.0316,#834541,53.6873,44.7234,43.26,0.0366,#c0684d,72.1739,45.857,64.91,0.0249,#e8a265,84.8269,15.9055,87.38,0.0126,#e1d2b6
P01,P01_s1618033_B4_neg_high_00001_,,B4_neg_high,B4,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_neg_high_00001_.png,,P01_s1618033_B4_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B4_neg_high_00001_.png,1024,1280,69.106,44.5087,62.79,0.0378,#df9962,3.7515,1.4002,34.59,0.2639,#100d0c,0.9839,80.3357,13.2343,4,0.3211,48.5075,2.4376,0.791,25.33,0.2318,#0b0808,37.264,32.8273,32.84,0.0449,#87443c,48.5087,22.8953,55.01,0.0893,#936a54,50.1366,19.7436,261.01,0.0172,#5c7a98,54.3728,49.2985,46.17,0.028,#c56846,82.7732,38.6089,81.67,0.0102,#f0c886
P01,P01_s1618033_B4_neg_low_00001_,,B4_neg_low,B4,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_neg_low_00001_.png,,P01_s1618033_B4_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B4_neg_low_00001_.png,1024,1280,60.4654,9.0338,83.0,0.055,#9a9182,3.0605,1.026,10.01,0.3633,#0e0a0b,0.9557,83.8326,12.6691,6,0.4058,47.7514,2.2159,0.6773,357.26,0.3469,#0a0808,42.2414,26.4294,31.44,0.0524,#8d554e,47.7435,18.2505,58.65,0.0589,#8a6b58,52.9219,46.9292,42.37,0.0304,#c1644a,69.1009,48.4287,61.13,0.0233,#e5975c,86.0485,27.8653,84.58,0.0086,#f0d4a3
P01,P01_s1618033_B4_neg_mid_00001_,,B4_neg_mid,B4,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_neg_mid_00001_.png,,P01_s1618033_B4_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B4_neg_mid_00001_.png,1024,1280,59.2011,11.8751,82.6,0.0685,#9a8d7a,3.4681,1.3989,32.68,0.2779,#100c0b,0.9462,78.3081,10.7459,4,0.3018,49.7726,2.3192,0.7848,27.33,0.256,#0b0808,35.1656,24.5049,28.07,0.0458,#784541,39.8665,15.3405,272.95,0.0394,#515f77,44.1466,37.882,34.08,0.0313,#a05247,59.2978,50.5574,49.5,0.0311,#d3764d,80.6274,39.2292,77.38,0.014,#efc181
P01,P01_s1618033_B4_pos_high_00001_,,B4_pos_high,B4,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_high_00001_.png,,P01_s1618033_B4_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B4_pos_high_00001_.png,1024,1280,59.6319,54.0591,48.7,0.0342,#d9744a,2.097,0.996,16.04,0.363,#0a0707,0.9847,81.8699,7.0386,6,0.4822,59.0608,1.3683,0.6348,9.76,0.3375,#070405,27.7787,15.1515,42.91,0.1448,#573b32,37.9001,27.2536,32.81,0.0509,#824a42,44.7411,41.7353,36.51,0.0278,#a65142,64.4792,59.6956,52.72,0.0111,#ea8048,83.2381,28.8523,76.67,0.0135,#eec99b
P01,P01_s1618033_B4_pos_low_00001_,,B4_pos_low,B4,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_low_00001_.png,,P01_s1618033_B4_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B4_pos_low_00001_.png,1024,1280,70.3485,10.3571,88.71,0.0351,#b4ab99,2.4317,0.932,25.94,0.3541,#0b0808,0.9774,86.1029,9.1021,6,0.4084,49.1541,1.6452,0.4221,22.92,0.3241,#070606,34.9918,14.8616,48.07,0.0843,#684c41,40.2985,32.0304,32.3,0.0442,#8f4c44,54.5032,49.5762,43.03,0.0243,#c8674a,70.0214,48.2771,62.22,0.0231,#e69a5e,87.7481,19.3418,90.99,0.0084,#eadbb7
P01,P01_s1618033_B4_pos_mid_00001_,,B4_pos_mid,B4,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_mid_00001_.png,,P01_s1618033_B4_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B4_pos_mid_00001_.png,1024,1280,58.7118,52.4055,47.08,0.0319,#d5724b,2.1154,0.987,28.62,0.3499,#0a0707,0.981,84.202,11.8868,5,0.4023,49.726,1.8172,0.6598,24.11,0.3422,#090606,39.5488,25.8773,34.99,0.0448,#844f46,44.0161,41.1822,33.77,0.0246,#a44f44,50.4357,14.2272,57.51,0.0601,#8c7364,70.036,50.3859,60.69,0.0167,#ea985c,86.0192,28.651,81.29,0.0115,#f3d3a2
P01,P01_s1618033_B5_neg_high_00001_,,B5_neg_high,B5,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_high_00001_.png,,P01_s1618033_B5_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B5_neg_high_00001_.png,1024,1280,68.6237,9.4579,77.26,0.0363,#b2a697,2.9322,1.1342,32.37,0.3525,#0e0a09,0.9741,86.0079,5.2659,6,0.4402,45.6532,2.1511,0.6856,36.68,0.3274,#0a0707,29.5774,14.4326,26.82,0.1129,#5c3e3c,43.8484,27.5158,30.81,0.0467,#935851,56.5358,45.4643,41.98,0.0356,#ca6e54,73.145,46.3388,65.25,0.0261,#eba567,88.1591,13.2387,90.76,0.0071,#e7dcc4
P01,P01_s1618033_B5_neg_low_00001_,,B5_neg_low,B5,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_low_00001_.png,,P01_s1618033_B5_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B5_neg_low_00001_.png,1024,1280,71.3242,45.9923,63.69,0.0315,#e69f64,2.7109,0.9846,13.65,0.3562,#0c0909,0.9807,85.4737,14.0957,5,0.3881,44.5082,1.8851,0.57,5.74,0.3273,#080607,39.2234,38.4989,31.42,0.0214,#94443e,45.9708,23.4648,34.74,0.0406,#926057,49.5209,14.7719,61.56,0.0608,#8a7160,56.472,45.0782,45.99,0.0248,#c77051,87.3588,33.1078,85.37,0.0079,#f6d79c
P01,P01_s1618033_B5_neg_mid_00001_,,B5_neg_mid,B5,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_mid_00001_.png,,P01_s1618033_B5_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B5_neg_mid_00001_.png,1024,1280,70.3579,45.0799,61.53,0.0366,#e59c65,3.0078,1.0151,12.8,0.3508,#0d0a0a,0.9786,84.2098,15.1874,4,0.3905,43.4814,2.1096,0.5699,2.28,0.3221,#090708,40.7763,28.7712,30.28,0.0449,#8c4f4a,44.7316,10.4789,271.71,0.0408,#616a7b,50.4763,15.4687,50.19,0.0684,#907264,54.5158,44.0513,43.03,0.0299,#c26b50,86.3194,33.3147,83.47,0.0101,#f5d499
P01,P01_s1618033_B5_pos_high_00001_,,B5_pos_high,B5,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_high_00001_.png,,P01_s1618033_B5_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B5_pos_high_00001_.png,1024,1280,71.2577,49.1034,62.77,0.0339,#ea9d5f,2.4613,0.6495,44.58,0.3155,#0b0908,0.9814,82.9751,13.9817,5,0.3548,52.4946,1.8865,0.4176,50.91,0.2989,#080706,41.4824,23.5455,38.17,0.0512,#86564b,47.4415,13.6777,68.58,0.0559,#816d5b,48.8335,43.5176,38.39,0.023,#b35b48,59.7724,52.9122,49.23,0.018,#d7764b,84.8616,36.9421,80.29,0.0102,#f7ce8f
P01,P01_s1618033_B5_pos_low_00001_,,B5_pos_low,B5,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_low_00001_.png,,P01_s1618033_B5_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B5_pos_low_00001_.png,1024,1280,61.5883,9.6482,82.91,0.0596,#9e9384,2.6824,0.9129,27.13,0.3624,#0c0909,0.9531,84.6544,9.1747,6,0.4326,47.4102,1.8041,0.5479,29.02,0.3407,#080606,35.2364,14.3948,47.62,0.0919,#684d42,41.7884,28.5333,35.33,0.0423,#8e5349,53.3269,47.958,43.54,0.03,#c36548,72.2923,46.9333,66.12,0.0253,#e8a363,86.4585,15.5928,93.94,0.0091,#e2d8bb
P01,P01_s1618033_B5_pos_mid_00001_,,B5_pos_mid,B5,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_mid_00001_.png,,P01_s1618033_B5_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B5_pos_mid_00001_.png,1024,1280,60.4535,8.9096,81.03,0.0659,#9b9082,2.5576,0.8626,33.38,0.3463,#0c0908,0.947,82.7079,12.824,5,0.3784,48.9677,1.7579,0.4876,37.0,0.3257,#080606,42.1238,30.5803,34.22,0.0526,#915248,45.2989,16.5528,262.45,0.0247,#566e86,56.2032,49.4553,45.95,0.0324,#cb6d4b,74.3727,46.4323,68.1,0.02,#eca968,84.4658,10.7604,97.91,0.0087,#d9d3bf
P01,1618033,B6_neg,B6_neg_high,B6,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_high_00001_.png,6.0,P01_s1618033_B6_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_high_00001_.png,1024,1280,47.7391,44.494,296.06,0.1728,#6a69b5,5.8399,27.5696,298.95,0.0839,#0f0e33,0.6834,64.7579,9.0338,5,0.2266,20.8066,3.9808,24.7983,296.85,0.0688,#0b092c,32.7355,45.6049,297.67,0.1579,#45458d,43.1552,38.7392,334.74,0.0268,#914f82,54.958,41.8471,353.98,0.0187,#c3668c,55.6396,36.655,310.48,0.0215,#9779b6,68.7387,37.4584,13.68,0.0184,#ea8d99
P01,1618033,B6_neg,B6_neg_low,B6,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_low_00001_.png,7.0,P01_s1618033_B6_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_low_00001_.png,1024,1280,55.3251,3.2676,352.08,0.0779,#8a8385,3.2166,4.4415,302.81,0.3201,#0d0a13,0.9368,81.6886,11.5666,5,0.259,39.8176,2.1579,2.0653,317.97,0.1807,#0a070b,38.0826,17.2327,279.77,0.0783,#4f5975,39.2713,20.4114,7.2,0.0573,#7d5059,48.497,33.0315,27.72,0.0243,#a85f5b,65.2677,41.8828,47.97,0.0229,#dc8a68,83.8465,27.45,73.23,0.0103,#f1caa0
P01,1618033,B6_neg,B6_neg_mid,B6,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_mid_00001_.png,8.0,P01_s1618033_B6_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_mid_00001_.png,1024,1280,47.981,14.9496,303.38,0.0722,#766e87,3.3457,9.746,301.42,0.2231,#0f0919,0.9399,71.0826,9.8007,5,0.242,40.9882,2.2972,7.9846,299.53,0.1631,#0b0615,31.7835,25.0164,293.3,0.0789,#46476f,32.5021,23.6557,342.07,0.0546,#693f58,41.5995,33.7149,7.81,0.0299,#964b5c,53.4215,48.9728,27.04,0.0197,#cc5d5c,73.3798,31.6247,46.4,0.0101,#e8a58b
P01,1618033,B6_pos,B6_pos_high,B6,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_high_00001_.png,9.0,P01_s1618033_B6_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_B6_pos_high_00001_.png,1024,1280,50.518,55.3433,65.14,0.0337,#ae671e,0.8808,1.3533,66.24,0.4706,#060300,0.9773,80.8055,12.0965,4,0.489,59.4684,0.3171,0.5839,51.73,0.415,#030100,28.6096,30.2234,83.25,0.074,#554013,30.9875,45.4826,57.86,0.0393,#763808,33.2681,16.5721,100.97,0.0249,#534f34,63.5664,58.7474,74.59,0.0094,#cc8e2f,81.1226,60.0523,92.09,0.0098,#e6c854
